product_id,product_names,sale_offs,sales_prices,origin_prices,purchases,num_raters,ratings,categories_str,category_id
267,Áo sơ mi nam Việt Tây SMO160 - Hồng,0.28,359000,499000,168,1,80,Áo sơ mi,1
268,Áo sơ mi dài tay caro Akuba 794 - Xanh,0.37,387000,614000,207,2,80,Áo sơ mi,1
269,Áo sơ mi dài tay caro Akuba 794 - Đỏ,0.37,387000,614000,207,2,80,Áo sơ mi,1
270,Áo sơ mi nam tay ngắn họa tiết - Xám,0.43,519000,904000,149,1,80,Áo sơ mi,1
271,Áo sơ mi nam caro phối màu - Xanh lá,0.41,129000,220000,224,1,80,Áo sơ mi,1
272,Áo sơ mi nam phối nút lịch lãm - Vàng,,,349000,236,1,80,Áo sơ mi,1
273,Áo sơ mi nam denim bụi bặm - Xanh dương,0.39,170000,279000,410,2,80,Áo sơ mi,1
274,Áo sơ mi cặp caro trẻ trung - Xanh dương,0.32,187000,275000,295,1,80,Áo sơ mi,1
275,Áo sơ mi nam nữ ca rô Blue - Xanh dương,0.31,165000,240000,215,1,80,Áo sơ mi,1
276,Áo sơ mi nam trẻ trung năng động - Nâu,0.41,212000,359000,208,3,80,Áo sơ mi,1
277,Áo sơ mi dài tay caro Vũ Tuấn 005-6 - Đỏ đô,,,310000,214,1,80,Áo sơ mi,1
278,Áo sơ mi nam hoạ tiết lịch lãm - C,0.31,165000,240000,215,1,80,Áo sơ mi,1
279,Áo sơ mi nam kẻ sọc Mốt Trẻ ASD025 - Hồng,0.37,387000,614000,207,2,80,Áo sơ mi,1
280,Áo sơ mi nam phối kim loại cổ áo AKUBA NT645 - Trắng,0.39,170000,279000,410,2,80,Áo sơ mi,1
281,Áo sơ mi nam caro phối túi thời trang - Đỏ,0.4,170000,283000,339,1,80,Áo sơ mi,1
282,Áo sơ mi nam linen cổ trụ - Kem,0.36,175000,273000,286,1,80,Áo sơ mi,1
283,Áo sơ mi nam tay ngắn phối caro - Cam,0.38,218000,352000,399,4,80,Áo sơ mi,1
284,Áo sơ mi nam trẻ trung năng động - Xanh rêu,,,330000,125,1,80,Áo sơ mi,1
285,Áo sơ mi cặp caro trẻ trung - Xanh,0.4,170000,283000,339,1,80,Áo sơ mi,1
286,Áo sơ mi nam kẻ sọc Mốt Trẻ ASD025 - Xanh,0.3,370000,529000,129,3,80,Áo sơ mi,1
287,Áo sơ mi cặp caro trẻ trung - Xanh đen,,,269000,207,1,80,Áo sơ mi,1
288,Áo sơ mi nam nữ họa tiết đáng yêu - Tím,0.26,159000,215000,121,1,80,Áo sơ mi,1
289,Áo sơ mi nam caro ngắn tay Vũ Tuấn NTS.04-5 - Xám,,,349000,260,1,80,Áo sơ mi,1
290,Áo sơ mi nam tay dài sang trọng Mốt Trẻ BBD091 - Trắng,,,299000,263,1,80,Áo sơ mi,1
291,Áo sơ mi nam tinh tế AKUBA NT948 - Đỏ đô,,,330000,143,1,80,Áo sơ mi,1
292,Áo sơ mi nam Mốt Trẻ flakes ARD008 - Tím,,,269000,185,1,80,Áo sơ mi,1
293,Áo sơ mi cặp phối sọc năng động - Xanh lá,0.37,375000,595000,270,4,80,Áo sơ mi,1
294,Áo sơ mi nam phối túi nam tính - A,0.3,175000,250000,242,1,80,Áo sơ mi,1
295,Áo sơ mi nam dài tay VŨ TUẤN sọc 2 màu 2802 - Đỏ,,,295000,203,1,80,Áo sơ mi,1
296,Áo sơ mi nam dài tay VŨ TUẤN sọc 2 màu 2802 - Xanh,,,295000,203,1,80,Áo sơ mi,1
297,Áo sơ mi cặp phối sọc năng động - Cam,0.37,375000,595000,270,4,80,Áo sơ mi,1
298,Áo sơ mi tay ngắn Black Mốt Trẻ ASN002 - Đen,,,259000,250,1,80,Áo sơ mi,1
299,Áo sơ mi nam TIX họa tiết cá thời trang - Trắng,,,289000,138,1,80,Áo sơ mi,1
300,Áo sơ mi cặp caro năng động - Đỏ,0.36,353000,552000,282,1,80,Áo sơ mi,1
301,Áo sơ mi nam thời trang cao cấp AMAZING 3801-013-011 - Nâu,,,251000,151,1,80,Áo sơ mi,1
302,"Áo sơ mi nam AMAZING trẻ trung 4401-037,040 - Xanh",,,257000,191,1,80,Áo sơ mi,1
303,Áo sơ mi nam trơn dài tay Vũ Tuấn M045 - Trắng,,,360000,235,1,80,Áo sơ mi,1
304,Áo sơ mi nam TIX NiceWee50 - Xám,,,299000,199,1,80,Áo sơ mi,1
305,Áo sơ mi nam ngắn tay họa tiết mùa hè TIX - Vàng,,,339000,227,2,80,Áo sơ mi,1
306,"Áo sơ mi nam AMAZING trẻ trung 4401-037,040 - Tím",,,257000,191,1,80,Áo sơ mi,1
307,Áo sơ mi nam AMAZING Lịch Lãm 092-093 - Xám,,,260000,177,1,80,Áo sơ mi,1
308,Áo sơ mi cặp caro năng động - Xanh,0.36,353000,552000,282,1,80,Áo sơ mi,1
309,Áo Sơ Mi Nam MỐT TRẺ oliu BBD085 - Trắng,0.17,249000,299000,237,1,80,Áo sơ mi,1
310,Áo sơ mi nam sọc dài tay 009-4009.1 - Đen,,,279000,224,1,80,Áo sơ mi,1
311,Áo sơ mi nam tay dài thanh lịch - Trắng,0.41,150000,254000,210,1,80,Áo sơ mi,1
312,Áo sơ mi nam tay dài thanh lịch - Xanh dương,0.41,150000,254000,210,1,80,Áo sơ mi,1
313,Áo sơ mi nam tay ngắn năng động - Xanh,0.32,230000,340000,169,1,80,Áo sơ mi,1
314,Áo sơ mi cặp phối sọc năng động - Đen,0.37,375000,595000,270,4,80,Áo sơ mi,1
315,Áo sơ mi nam phối túi nam tính - B,0.3,175000,250000,242,1,80,Áo sơ mi,1
316,Áo sơ mi nam AMAZING mạnh mẽ 095-100 - Xám,,,260000,186,1,80,Áo sơ mi,1
317,Áo sơ mi nam lịch lãm - Đỏ đô,0.41,275000,466000,226,1,80,Áo sơ mi,1
318,Áo sơ mi cặp phối sọc năng động - Đỏ,0.37,375000,595000,270,4,80,Áo sơ mi,1
319,Áo sơ mi nam TIX lexu sang trọng 67 - Trắng,,,289000,51,2,80,Áo sơ mi,1
320,Áo sơ mi nam Mốt Trẻ BTN178 - Xanh dương,,,259000,165,1,80,Áo sơ mi,1
321,Áo sơ mi cặp phối sọc năng động - Xanh dương,0.37,375000,595000,270,4,80,Áo sơ mi,1
322,Áo sơ mi nam xớ ngang Mốt Trẻ - Kem,0.03,242000,249000,217,1,80,Áo sơ mi,1
323,Áo sơ mi nam thời trang cao cấp AMAZING 3801-013-011 - Đỏ,,,251000,151,1,80,Áo sơ mi,1
324,Áo sơ mi nam AMAZING mạnh mẽ 095-100 - Nâu,,,260000,186,1,80,Áo sơ mi,1
325,Áo sơ mi nam phối sọc cá tính - Đen,0.37,179000,282000,172,1,80,Áo sơ mi,1
326,Áo sơ mi nam Mốt Trẻ BTN176 - Trắng,0.42,150000,259000,176,1,80,Áo sơ mi,1
327,Áo sơ mi nam TIX thời trang 64 - Xanh,,,289000,350,4,90,Áo sơ mi,1
328,Áo sơ mi nam TIX họa tiết thời trang - Trắng,,,289000,228,1,80,Áo sơ mi,1
329,Áo sơ mi nam sọc ngắn tay NTS.03.2 - Xanh,,,355000,195,1,80,Áo sơ mi,1
330,Áo sơ mi nam TIX lexu sang trọng 65 - Đỏ,,,252000,45,1,80,Áo sơ mi,1
331,Áo sơ mi nam tay dài phối sọc - Xanh,0.37,275000,437000,151,1,80,Áo sơ mi,1
332,Áo sơ mi nam phối nút trắng - Xanh dương,0.28,209000,290000,231,1,80,Áo sơ mi,1
333,Áo sơ mi nam tinh tế AKUBA NT948 - Trắng,,,330000,143,1,80,Áo sơ mi,1
334,Áo sơ mi nam Alex SM-003 thanh lịch - Trắng,0.31,240000,350000,223,1,80,Áo sơ mi,1
335,Áo sơ mi nam AMAZING Lịch Lãm 092-093 - Đen,,,260000,177,1,80,Áo sơ mi,1
336,Áo sơ mi nam họa tiết độc đáo AKUBA NT783 - Xanh,,,320000,167,1,80,Áo sơ mi,1
337,Áo sơ mi nam Mốt Trẻ lịch lãm ABD037 - Xanh đen,,,269000,124,1,80,Áo sơ mi,1
338,Áo sơ mi nam nữ họa tiết chuối sành điệu - Vàng,0.26,159000,215000,201,1,80,Áo sơ mi,1
339,Áo sơ mi nam JP Collect viền cổ sọc - Trắng,0.42,559000,956000,110,1,80,Áo sơ mi,1
340,Áo sơ mi nam Mốt Trẻ sọc dọc - Đỏ,0.04,259000,270000,277,1,80,Áo sơ mi,1
341,Áo sơ mi nam caro tay ngắn - Xanh,0.42,225000,390000,434,5,80,Áo sơ mi,1
342,Áo sơ mi nam tay dài thanh lịch - Đen,0.3,185000,265000,291,1,80,Áo sơ mi,1
343,Áo sơ mi nam caro tay dài - Xám,0.38,160000,258000,379,3,87,Áo sơ mi,1
344,Áo sơ mi nam nữ họa tiết chery - Đen,0.26,159000,215000,121,1,80,Áo sơ mi,1
345,Áo sơ mi Mốt Trẻ đơn giản ATD037 - Xanh,,,269000,219,1,80,Áo sơ mi,1
346,Áo sơ mi nam công sở Mốt Trẻ - Nâu,0.4,169000,280000,286,11,80,Áo sơ mi,1
347,Áo sơ mi nam Mốt Trẻ sọc lịch lãm ASD036 - Xanh,,,289000,119,1,80,Áo sơ mi,1
348,Áo sơ mi nam TIX Trending18 - Xanh,,,299000,249,2,80,Áo sơ mi,1
349,Áo sơ mi nam lụa phối màu HQ - Trắng,0.5,160000,320000,198,2,80,Áo sơ mi,1
350,Áo sơ mi nam cá tính - Đen,0.33,135000,201000,173,1,80,Áo sơ mi,1
351,Áo sơ mi nam in họa tiết Mốt Trẻ - Trắng,0.03,281000,290000,238,2,80,Áo sơ mi,1
352,Áo sơ mi nam kẻ ca rô Voschy - Đỏ,,,289000,207,1,80,Áo sơ mi,1
353,Áo sơ mi nam AMAZING thanh lịch 103-105 - Xanh,,,260000,226,1,80,Áo sơ mi,1
354,Áo sơ mi Mốt Trẻ đơn giản ATD034 - Xanh đen,,,269000,116,1,80,Áo sơ mi,1
355,Áo sơ mi nam nữ ca rô Red - Đỏ,0.38,185000,298000,306,6,80,Áo sơ mi,1
356,Áo sơ mi nam tay dài thanh lịch - Xanh dương,0.3,185000,265000,291,1,80,Áo sơ mi,1
357,Áo sơ mi nam Việt Tây S185 - Xám,0.28,359000,499000,198,1,80,Áo sơ mi,1
358,Áo sơ mi nam túi đính nút cá tính - Trắng,0.33,185000,275000,238,1,80,Áo sơ mi,1
359,Áo sơ mi body nam phối túi lịch lãm - Đỏ đô,0.32,187000,275000,162,1,80,Áo sơ mi,1
360,Áo sơ mi nam tay dài Style Mốt Trẻ BBD096 - Đen,,,299000,286,1,80,Áo sơ mi,1
361,Áo sơ mi nam caro thời trang - Xanh dương,0.25,175000,233000,153,1,80,Áo sơ mi,1
362,Áo sơ mi nam white cao cấp - Trắng,0.4,269000,452000,272,1,80,Áo sơ mi,1
363,Áo sơ mi ngắn tay sọc Akuba 791 - Xám,,,290000,237,1,100,Áo sơ mi,1
364,Áo sơ mi nam công sở Mốt Trẻ - Trắng,0.4,169000,280000,286,11,80,Áo sơ mi,1
365,Áo sơ mi nam thời trang cao cấp AMAZING 4218-001 - Vàng,,,257000,147,1,80,Áo sơ mi,1
366,Áo sơ mi nam cá tính - Trắng,0.33,135000,201000,173,1,80,Áo sơ mi,1
367,Áo sơ mi ngắn tay sọc Akuba 791 - Xanh,,,290000,237,1,100,Áo sơ mi,1
368,Áo sơ mi nam công sở Mốt Trẻ - Xanh dương,0.4,169000,280000,286,11,80,Áo sơ mi,1
369,Áo sơ mi nam thanh lịch - Đen,0.37,153000,243000,557,10,80,Áo sơ mi,1
370,Áo sơ mi nam AMAZING thanh lịch 103-105 - Xanh dương,,,260000,226,1,80,Áo sơ mi,1
371,Áo sơ mi nam TIX Light22 - Xanh lá,,,262000,108,1,80,Áo sơ mi,1
372,Áo sơ mi nam caro tay dài - Xanh dương,0.38,160000,258000,379,3,87,Áo sơ mi,1
373,Áo sơ mi tay ngắn MỐT TRẺ LUXURY ABN010 - Trắng,,,279000,183,1,100,Áo sơ mi,1
374,Áo sơ mi nam tay dài thanh lịch - Xanh,0.3,185000,265000,291,1,80,Áo sơ mi,1
375,Áo sơ mi caro thời trang EdenStylist - Đỏ,0.44,212000,379000,150,1,80,Áo sơ mi,1
376,Áo sơ mi nam Việt Tây S186 - Xám,0.28,359000,499000,166,1,80,Áo sơ mi,1
377,Áo sơ mi nam họa tiết lạ mắt thời trang TIX - Xanh,,,289000,293,1,80,Áo sơ mi,1
378,Áo sơ mi nam phong cách - Xanh ngọc,0.32,187000,275000,297,1,80,Áo sơ mi,1
379,Áo sơ mi nam Eden cổ tàu sành điệu - Xám,0.33,231000,345000,147,1,80,Áo sơ mi,1
380,Áo sơ mi nam phối sọc lịch lãm - Xanh lá,0.38,240000,384000,186,1,80,Áo sơ mi,1
381,Áo sơ mi nam caro tay ngắn - Nâu,0.42,225000,390000,434,5,80,Áo sơ mi,1
382,Áo sơ mi nam họa tiết độc đáo AKUBA NT783 - Cam,,,320000,167,1,80,Áo sơ mi,1
383,Áo sơ mi nam Mốt Trẻ flakes ARD006 - Đỏ,,,269000,194,1,80,Áo sơ mi,1
384,Áo sơ mi nam tay dài Benplay - Xám,0.39,169000,279000,250,1,80,Áo sơ mi,1
385,Áo sơ mi nam ngắn tay caro AKUBA 1255 - Xanh,,,290000,137,1,80,Áo sơ mi,1
386,Áo sơ mi nam TIX ForBoss8 - Trắng,0.32,183000,270000,236,1,80,Áo sơ mi,1
387,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Đen,,,289000,211,1,80,Áo sơ mi,1
388,Áo sơ mi nam ngắn tay sọc 005-16 - Xanh,0.37,189000,298000,203,1,80,Áo sơ mi,1
389,Áo sơ mi nam tay ngắn phối màu sành điệu - Nâu,,,290000,308,5,80,Áo sơ mi,1
390,Áo sơ mi nam phong cách larvana - Xám,,,280000,236,1,80,Áo sơ mi,1
391,Áo sơ mi nam MỐT TRẺ phong cách ATD025 - Xanh,,,360000,221,1,80,Áo sơ mi,1
392,Áo sơ mi nam TIX Trending14 - Xanh,0.38,263000,424000,197,1,80,Áo sơ mi,1
393,Áo sơ mi trơn dài tay Vũ Tuấn 008-1412116 - Hồng,,,309000,158,1,80,Áo sơ mi,1
394,Áo sơ mi nam nữ họa tiết dâu - Xanh,,,289000,198,8,80,Áo sơ mi,1
395,Áo sơ ngắn tay caro Vũ Tuấn 005-2 - Xanh đen,0.32,129000,190000,265,2,80,Áo sơ mi,1
396,Áo sơ mi nam ngắn tay sọc kẻ cá tính TIX - Xanh,0.32,129000,190000,265,2,80,Áo sơ mi,1
397,Áo sơ mi nam họa tiết nhí Mốt Trẻ - Xanh dương,,,289000,247,1,80,Áo sơ mi,1
398,Áo sơ mi nam hoạ tiết thời trang - Trắng,,,290000,164,1,80,Áo sơ mi,1
399,Áo sơ mi nam tay ngắn vải hoa AKUBA NT650 - Xám,,,290000,181,1,80,Áo sơ mi,1
400,Áo sơ mi nam họa tiết hoa xuân TIX - Trắng,,,290000,124,1,80,Áo sơ mi,1
401,Áo sơ mi nam Mốt Trẻ sang trọng ABD019-016 - Nâu,,,290000,106,1,80,Áo sơ mi,1
402,Áo sơ mi nam ngắn tay caro AKUBA 1255 - Đỏ,0.26,159000,215000,260,1,80,Áo sơ mi,1
403,Áo sơ mi trơn dài tay Vũ Tuấn 008-1412116 - Vàng,,,330000,160,1,80,Áo sơ mi,1
404,Áo sơ mi nam tay ngắn lạ mắt AKUBA - Đen,0.03,281000,290000,236,1,80,Áo sơ mi,1
405,Áo sơ mi nam tay ngắn AKUBA TN607 - Trắng,,,260000,152,1,80,Áo sơ mi,1
406,Áo sơ mi nam Việt Tây Light Blue - Xanh dương,,,290000,124,1,80,Áo sơ mi,1
407,Áo sơ mi nam ngắn tay sọc kẻ công sở TIX - Trắng,0.03,242000,249000,211,1,80,Áo sơ mi,1
408,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Xanh dương,,,289000,115,1,80,Áo sơ mi,1
409,Áo sơ mi nam sọc ngang nhí Mốt Trẻ - Xám,,,330000,160,1,80,Áo sơ mi,1
410,Áo sơ mi nam tay ngắn vải hoa AKUBA NT650 - Kem,0.38,185000,298000,308,1,80,Áo sơ mi,1
411,Áo sơ mi nam caro ngắn tay Vũ Tuấn HCR.03.2 - Xanh,,,290000,308,5,80,Áo sơ mi,1
412,Áo sơ mi nam Mốt Trẻ thanh lịch - Xanh dương,0.34,185000,280000,176,2,80,Áo sơ mi,1
413,Áo sơ mi nam ngắn tay chấm bi nhỏ TIX - Trắng,0.39,169000,279000,185,1,80,Áo sơ mi,1
414,Áo sơ mi nam tay ngắn AKUBA TN607 - Xanh,0.36,265000,414000,188,1,80,Áo sơ mi,1
415,Áo sơ mi nam cổ phối da Larvana - Đen,,,289000,243,2,100,Áo sơ mi,1
416,Áo sơ mi nam nữ họa tiết cam - Đen,0.35,225000,346000,407,1,80,Áo sơ mi,1
417,Áo sơ mi nam MT cổ viền chỉ - Đen,,,289000,250,1,80,Áo sơ mi,1
418,Áo sơ mi nam tay ngắn AKUBA TN607 - Tím,,,330000,160,1,80,Áo sơ mi,1
419,Áo sơ mi nam caro tay ngắn - Xanh lá,,,289000,198,8,80,Áo sơ mi,1
420,Áo sơ mi nam tay dài Benplay - Xanh dương,0.26,159000,215000,266,1,80,Áo sơ mi,1
421,Áo sơ mi nam MT họa tiết sành điệu - Hồng phấn,0.4,160000,267000,626,1,80,Áo sơ mi,1
422,Áo sơ mi nam ngắn tay sọc kẻ trẻ trung TIX - Trắng,0.32,170000,250000,284,1,80,Áo sơ mi,1
423,Áo sơ mi nam Mốt Trẻ sang trọng ABD019-016 - Xanh,,,260000,152,1,80,Áo sơ mi,1
424,Áo sơ mi nam ZND - Trắng,,,290000,308,5,80,Áo sơ mi,1
425,Áo sơ mi nam AMAZING caro 106-107 - Đen,,,290000,181,1,80,Áo sơ mi,1
426,Áo sơ mi nam tay ngắn đơn giản AKUBA NT0909 - Trắng,,,280000,236,1,80,Áo sơ mi,1
427,Áo sơ mi nam AMAZING caro 106-107 - Xanh,0.3,209000,299000,185,1,80,Áo sơ mi,1
428,Áo sơ mi nam trơn Fashion - Vàng nghệ,,,290000,106,1,80,Áo sơ mi,1
429,Áo sơ mi nam nữ ca rô Green - Xanh lá,,,299000,179,1,80,Áo sơ mi,1
430,Áo sơ mi nam tay ngắn lạ mắt AKUBA - Trắng,,,339000,227,1,80,Áo sơ mi,1
431,Áo sơ mi nam phối túi Larvana - Nâu,,,279000,176,1,80,Áo sơ mi,1
432,Áo sơ mi nam phối kéo nam tính - Đỏ,0.36,219000,340000,211,1,80,Áo sơ mi,1
433,Áo sơ mi nam Mốt Trẻ thanh lịch ASD034 - Đen,,,269000,235,1,80,Áo sơ mi,1
434,Áo sơ mi nam Mốt Trẻ cổ trụ BTD181 - Hồng phấn,0.32,189000,279000,224,1,80,Áo sơ mi,1
435,Áo sơ mi nam cổ trụ tay dài AKUBA SMTD639 - Xanh dương,,,320000,212,1,80,Áo sơ mi,1
436,Áo sơ mi nam Mốt Trẻ thanh lịch ASD023 - Xanh,,,269000,238,1,80,Áo sơ mi,1
437,Áo sơ mi jean nam Men S.Boss - Xanh dương,0.28,289000,401000,348,13,82,Áo sơ mi,1
438,Áo sơ mi nam Linen phá cách - Xanh,0.35,220000,338000,398,1,80,Áo sơ mi,1
439,Áo sơ mi nam phối màu thời trang - Đen,0.37,183000,290000,228,1,80,Áo sơ mi,1
440,Áo sơ mi nam Mốt Trẻ đẹp mắt ABD064 - Trắng,,,299000,202,1,80,Áo sơ mi,1
441,Áo sơ mi nam MỐT TRẺ LUXURY ATD026 - Xanh đen,,,279000,191,1,80,Áo sơ mi,1
442,Áo sơ mi nam phối caro Gabana - Nude,0.52,149000,310000,148,1,80,Áo sơ mi,1
443,Áo sơ mi nam cầu vai sành điệu - Xanh rêu,0.33,185000,275000,290,1,80,Áo sơ mi,1
444,Áo sơ mi nam con gà trống - Trắng,0.48,199000,380000,286,2,80,Áo sơ mi,1
445,Áo sơ mi nam chân cổ phối màu - Xanh,0.23,199000,257000,162,1,80,Áo sơ mi,1
446,Áo sơ mi nam họa tiết sành điệu - Xanh đen,0.33,185000,275000,256,1,80,Áo sơ mi,1
447,Áo sơ mi nam dài tay caro Vũ Tuấn 005-4 - Xanh đen,,,310000,136,1,80,Áo sơ mi,1
448,Áo sơ mi nam ngắn tay họa tiết leaf TIX - Đen,,,289000,169,1,100,Áo sơ mi,1
449,Áo sơ mi nam cổ màu cá tính - Cam,0.36,185000,290000,175,1,100,Áo sơ mi,1
450,Áo sơ mi nam tay ngắn caro - Đỏ đô,0.39,190000,311000,152,1,80,Áo sơ mi,1
451,Áo sơ mi nam họa tiết sọc độc đáo TIX - Trắng,,,289000,225,1,80,Áo sơ mi,1
452,Áo sơ mi nam JB Collect sọc gân nổi - Xanh dương,0.42,569000,988000,137,1,80,Áo sơ mi,1
453,Áo sơ mi nam caro ngắn tay Vũ Tuấn HCR.03.1 - Trắng,,,349000,175,1,80,Áo sơ mi,1
454,Áo sơ mi nam sọc dài tay Vũ Tuấn 001-40859 - Xanh,,,279000,194,1,80,Áo sơ mi,1
455,Áo sơ mi nam phong cách Akuba 680 - Nâu,,,300000,192,1,80,Áo sơ mi,1
456,Áo sơ mi nam AKUBA NT649 nam tính - A,,,300000,170,1,80,Áo sơ mi,1
457,Áo sơ mi nam phối sọc thời trang - Xanh đen,0.4,200000,333000,224,1,80,Áo sơ mi,1
458,Áo sơ mi nam chấm bi Mốt Trẻ - Đen,0.39,169000,279000,241,1,80,Áo sơ mi,1
459,Áo sơ mi nam bicycle Mốt Trẻ - Trắng,,,269000,242,1,80,Áo sơ mi,1
460,Áo sơ mi nam ngắn tay sọc Vũ Tuấn 003-41055.1 - Trắng,,,265000,141,1,80,Áo sơ mi,1
461,Áo sơ mi jeans họa tiết wax cá tính - Xanh dương,0.38,183000,295000,219,1,80,Áo sơ mi,1
462,Áo sơ mi nam AKUBA NT649 nam tính - B,,,300000,170,1,80,Áo sơ mi,1
463,Áo sơ mi nam Mốt Trẻ BTD172 - Trắng,0.39,169000,279000,223,1,80,Áo sơ mi,1
464,Áo sơ mi nam phối sọc cá tính - Kem,0.39,225000,369000,128,1,80,Áo sơ mi,1
465,Áo sơ mi nam cổ trụ tay dài AKUBA SMTD639 - Xanh lá,,,320000,212,1,80,Áo sơ mi,1
466,Áo sơ mi nam dài tay VŨ TUẤN họa tiết caro 2635 - Trắng,,,299000,184,1,80,Áo sơ mi,1
467,Áo sơ mi nam TIX COLORY 57 - Hồng cam,,,247000,224,1,80,Áo sơ mi,1
468,Áo sơ mi nam Mốt Trẻ BBN075 - Xanh,0.32,189000,279000,236,1,80,Áo sơ mi,1
469,Áo sơ mi nam cổ trụ tay dài AKUBA SMTD639 - Tím,,,320000,212,1,80,Áo sơ mi,1
470,Áo sơ mi nam Mốt Trẻ xanh cá tính ABD048 - Xanh lá,,,269000,253,1,80,Áo sơ mi,1
471,Áo sơ mi nam hoạ tiết thời trang - Kem,0.36,265000,414000,188,1,80,Áo sơ mi,1
472,Áo sơ mi nam chân cổ phối màu - Trắng,0.23,199000,257000,162,1,80,Áo sơ mi,1
473,Áo sơ mi nam cổ trụ tay dài AKUBA SMTD639 - Hồng,,,320000,212,1,80,Áo sơ mi,1
474,Áo sơ mi nam chấm xanh Mốt Trẻ - Xanh dương,0.37,189000,299000,161,1,80,Áo sơ mi,1
475,Áo sơ mi nam phối kéo nam tính - Trắng,0.36,219000,340000,211,1,80,Áo sơ mi,1
476,Áo sơ mi nam con gà trống - Đen,0.48,199000,380000,286,2,80,Áo sơ mi,1
477,Áo sơ mi nam phối kéo nam tính - Xanh đen,0.36,219000,340000,211,1,80,Áo sơ mi,1
478,Áo sơ mi cặp caro style - Xanh,0.32,295000,434000,246,1,80,Áo sơ mi,1
479,Áo sơ mi nam con gà trống - Xanh rêu,0.48,199000,380000,286,2,80,Áo sơ mi,1
480,Áo thun nam in hình mạnh mẽ - Đen,0.35,150000,230000,136,1,80,Áo thun,2
481,Áo thun nam Tokui phối sọc trẻ trung - Đỏ,0.42,145000,250000,233,3,87,Áo thun,2
482,Áo Thun Cặp Basix năng động - Đen,,,279000,266,1,80,Áo thun,2
483,Áo thun nam nữ Green họa tiết - B,0.42,145000,250000,233,3,87,Áo thun,2
484,Áo thun nam thể thao năng động - Đỏ,0.14,249000,289000,162,1,80,Áo thun,2
485,Áo thun nam cổ tim thanh lịch - Xanh đen,0.35,150000,230000,136,1,80,Áo thun,2
486,Áo Thun Cặp Basix năng động - Tím,0.33,210000,313000,241,1,80,Áo thun,2
487,Combo 2 áo thun nam thời trang,0.33,210000,313000,241,1,80,Áo thun,2
488,Áo Thun Cặp Basix năng động - Vàng,0.42,145000,250000,233,3,87,Áo thun,2
489,Áo thun nam KUMAS cổ tim - Xanh dương,0.3,169000,240000,244,1,80,Áo thun,2
490,Áo thun cá sấu nam cổ cách điệu 08 - Xanh,0.33,135000,201000,134,1,80,Áo thun,2
491,Áo thể thao 24H ALIEN AMOUR A095 - Xanh,,,279000,266,1,80,Áo thun,2
492,Áo thun nam KUMAS cổ tim - Đen,0.33,120000,179000,240,1,80,Áo thun,2
493,Áo Thun cặp in hình baby dễ thương - B,0.42,145000,250000,233,3,87,Áo thun,2
494,Áo thun nam Wise thời trang - Xám,0.16,220000,262000,273,1,80,Áo thun,2
495,Áo Thun Nam Cổ Trụ Basic - Xám,0.33,210000,313000,241,1,80,Áo thun,2
496,Áo thun nam phối sọc thời trang - Xám,0.26,129000,175000,181,1,80,Áo thun,2
497,Áo nam cổ bẻ thun mè Phi Mã siêu mát - Xanh,0.38,240000,387000,248,1,80,Áo thun,2
